INFO 2022-11-11 14:05:59,326 autoreload 51997 140263233537856 Watching for file changes with StatReloader
DEBUG 2022-11-11 14:08:18,940 autoreload 52904 140102304679744 File /usr/lib/python3.8/encodings/latin_1.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/serializers/base.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/logging/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/events.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/sslproto.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/multiprocessing/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/unix_events.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/platform.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/__init__.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/autoreload.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/logging/handlers.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/tokens.py first seen with mtime 1668153247.722832
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/contentmanager.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /usr/lib/python3.8/urllib/error.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/signals.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/creation.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/filters.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,941 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/log.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_uuid.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/socketserver.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/library.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/urllib/request.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/registry.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_asyncio.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_queue.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/subprocess.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/models.py first seen with mtime 1668153247.722832
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/quoprimime.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/security/sessions.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/templatetags/l10n.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/base_events.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/safestring.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/topological_sort.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/mail/__init__.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:08:18,942 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/statistics.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1668153247.7828329
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/forms.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/fnmatch.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/pickle.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/_sitebuiltins.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/introspection.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/_collections_abc.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/http/response.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/utils.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/policy.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/bloggerpro/myapp/views.py first seen with mtime 1668174637.5681465
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/urls/resolvers.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/functions/text.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/warnings.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/query.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/functions/math.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,943 autoreload 52904 140102304679744 File /usr/lib/python3.8/urllib/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/loaders/filesystem.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/dis.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/copy.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/weakref.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/ntpath.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/filters/others.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/html/entities.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/tempfile.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/commands/__init__.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/itercompat.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1668153247.722832
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/regex_helper.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/operations/fields.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/json/decoder.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/__init__.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/wsgiref/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/list.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,944 autoreload 52904 140102304679744 File /usr/lib/python3.8/locale.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_hashlib.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/query.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/apps/registry.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/widgets.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/concurrent/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/engine/__init__.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/sre_compile.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_opcode.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/validation.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/detail.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/base_subprocess.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/actions.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/os.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/decimal.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/validators.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/base_tasks.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/servers/basehttp.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/signal.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/_compression.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,945 autoreload 52904 140102304679744 File /usr/lib/python3.8/http/cookies.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/asgiref/sync.py first seen with mtime 1668153247.4548285
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/typing.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/backends/__init__.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/template/defaultfilters.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/mime/base.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/backports/zoneinfo/_tzpath.py first seen with mtime 1668153247.4708288
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/mimetypes.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/types.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/codecs.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/bz2.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/parser.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/collections/abc.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/io.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /etc/python3.8/sitecustomize.py first seen with mtime 1584094456.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/re.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/mime/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/mime/nonmultipart.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/backports/zoneinfo/_czoneinfo.cpython-38-x86_64-linux-gnu.so first seen with mtime 1668153247.4708288
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/constants.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,946 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/handlers/exception.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/_bootlocale.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/fields/__init__.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/pprint.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/reprlib.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/__init__.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/secrets.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/__init__.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/gzip.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/pathlib.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/images.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/filters/output.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/hmac.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/utils.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/formsets.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1668153248.010836
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1668153247.7588325
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/datastructures.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/decorators/__init__.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/security/base.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/iterators.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,947 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/urls/converters.py first seen with mtime 1668153248.0468364
